CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
26465	179.05580	6058049281086	0.48474	0.45387	178.93553	0.12027	699	1	0.49360	0.46118	1	0.47247	0.44334	1	0.48304	0.45226	1	0.38707	0.50806	18.74726	1.03409	1	0.63749	0.47677	18.34307	1.03409	1	-0.02869	-0.00326	0.66784	0.00391	1	0.03568	0.00308	0.67393	0.00379	1	0.46198	0.55000	0	
26466	179.06258	6058049348934	0.48465	0.45379	178.93553	0.12704	699	1	0.49360	0.46118	1	0.47247	0.44334	1	0.48304	0.45226	1	0.38679	0.50820	18.87549	1.03409	1	0.63750	0.47667	18.07741	1.03409	1	-0.02845	-0.00328	0.66219	0.00389	1	0.03568	0.00308	0.67393	0.00383	1	0.46198	0.55000	0	
26467	179.06929	6058049415959	0.48441	0.45436	178.93553	0.13376	699	1	0.48540	0.45926	1	0.47362	0.47249	1	0.47951	0.46587	1	0.38681	0.50816	18.98045	1.03409	1	0.63748	0.47672	18.17402	1.03409	1	-0.02845	-0.00328	0.66219	0.00387	1	0.03568	0.00308	0.67393	0.00380	1	0.46198	0.55000	0	
26468	179.07590	6058049482155	0.48395	0.45482	178.93553	0.14037	699	1	0.48227	0.47626	1	0.46630	0.45259	1	0.47428	0.46442	1	0.38684	0.50827	18.91656	1.03409	1	0.63744	0.47668	18.09098	1.03409	1	-0.02845	-0.00328	0.66219	0.00392	1	0.03568	0.00308	0.67393	0.00381	1	0.46198	0.55000	0	
26469	179.08266	6058049549611	0.48353	0.45524	178.93553	0.14713	699	1	0.48227	0.47626	1	0.46630	0.45259	1	0.47428	0.46442	1	0.38696	0.50819	18.77080	1.03409	1	0.63743	0.47674	17.96587	1.03409	1	-0.02845	-0.00328	0.66219	0.00392	1	0.03623	0.00308	0.68442	0.00381	1	0.46198	0.55000	0	
26470	179.08958	6058049618893	0.48337	0.45564	178.93553	0.15405	699	1	0.48679	0.46687	1	0.47301	0.46272	1	0.47990	0.46480	1	0.38702	0.50811	18.41586	1.03409	1	0.63739	0.47671	18.12378	1.03409	1	-0.02845	-0.00328	0.66219	0.00398	1	0.03623	0.00308	0.68442	0.00380	1	0.46198	0.55000	0	
26471	179.09615	6058049684531	0.48295	0.45589	178.93553	0.16061	699	1	0.47983	0.47065	1	0.46587	0.45311	1	0.47285	0.46188	1	0.38691	0.50822	18.64694	1.03409	1	0.63740	0.47668	18.03005	1.03409	1	-0.02845	-0.00328	0.66219	0.00386	1	0.03623	0.00308	0.68442	0.00378	1	0.46198	0.55000	0	
26472	179.10289	6058049752022	0.48256	0.45612	178.93553	0.16736	699	1	0.47983	0.47065	1	0.46587	0.45311	1	0.47285	0.46188	1	0.38681	0.50825	18.53561	1.03409	1	0.63723	0.47667	18.43609	1.03409	1	-0.02845	-0.00328	0.66219	0.00388	1	0.03623	0.00308	0.68442	0.00370	1	0.46198	0.55000	0	
26473	179.10960	6058049819141	0.48216	0.45627	178.93553	0.17407	699	1	0.48203	0.46918	1	0.46124	0.45150	1	0.47164	0.46034	1	0.38689	0.50828	18.55462	1.03409	1	0.63730	0.47683	18.58113	1.03409	1	-0.02845	-0.00328	0.66219	0.00391	1	0.03623	0.00308	0.68442	0.00372	1	0.46198	0.55000	0	
26474	179.11609	6058049884030	0.48123	0.45646	178.93553	0.18056	699	1	0.47477	0.46679	1	0.43760	0.45640	1	0.45618	0.46160	1	0.38678	0.50835	18.47776	1.03409	1	0.63717	0.47684	18.49798	1.03409	1	-0.02845	-0.00328	0.66219	0.00390	1	0.03623	0.00308	0.68442	0.00366	1	0.46198	0.55000	0	
26475	179.12259	6058049949044	0.48036	0.45655	178.93553	0.18706	699	1	0.47428	0.46140	1	0.43759	0.45636	1	0.45594	0.45888	1	0.38640	0.50865	18.24212	1.04195	1	0.63678	0.47695	18.18840	1.03414	1	-0.02932	-0.00336	0.67895	0.00399	1	0.03506	0.00294	0.66505	0.00378	1	0.46198	0.55000	0	
26476	179.12967	6058050019847	0.47930	0.45733	178.93553	0.19414	699	1	0.43689	0.48701	1	0.46047	0.47300	1	0.44868	0.48000	1	0.38629	0.50908	18.75945	1.04201	1	0.63656	0.47753	18.85242	1.03419	1	-0.02932	-0.00336	0.67895	0.00382	1	0.03506	0.00294	0.66505	0.00377	1	0.46198	0.55000	0	
26477	179.13629	6058050085988	0.47838	0.45792	178.93553	0.20076	699	1	0.43936	0.48645	1	0.46219	0.46481	1	0.45077	0.47563	1	0.38612	0.50891	18.96650	1.04206	1	0.63653	0.47750	18.68248	1.03424	1	-0.02932	-0.00336	0.67895	0.00377	1	0.03506	0.00294	0.66505	0.00382	1	0.46198	0.55000	0	
26478	179.14285	6058050151646	0.47752	0.45847	178.93553	0.20732	699	1	0.43935	0.48642	1	0.46219	0.46477	1	0.45077	0.47560	1	0.38620	0.50905	19.01627	1.04211	1	0.63652	0.47749	18.66948	1.03429	1	-0.02971	-0.00346	0.68796	0.00385	1	0.03506	0.00294	0.66505	0.00382	1	0.46198	0.55000	0	
26479	179.14960	6058050219062	0.47719	0.45931	178.93553	0.21407	699	1	0.46335	0.51369	1	0.46958	0.45867	1	0.46647	0.48618	1	0.38610	0.50903	18.93249	1.03429	1	0.63652	0.47747	18.93888	1.03429	1	-0.02971	-0.00346	0.68796	0.00378	1	0.03506	0.00294	0.66505	0.00381	1	0.46198	0.55000	0	
26480	179.15604	6058050283472	0.47661	0.45983	178.93553	0.22050	699	1	0.45813	0.49739	1	0.45715	0.45637	1	0.45764	0.47688	1	0.38620	0.50909	18.76511	1.03429	1	0.63630	0.47743	18.54455	1.03429	1	-0.02971	-0.00346	0.68796	0.00387	1	0.03506	0.00294	0.66505	0.00378	1	0.46198	0.55000	0	
26481	179.16313	6058050354427	0.47606	0.46023	178.93553	0.22760	699	1	0.45813	0.49739	1	0.45681	0.45048	1	0.45747	0.47394	1	0.38597	0.50908	18.78771	1.03429	1	0.63636	0.47745	18.80277	1.04211	1	-0.02971	-0.00346	0.68796	0.00377	1	0.03591	0.00307	0.68216	0.00375	1	0.46198	0.55000	0	
26482	179.16989	6058050421956	0.47553	0.46046	178.93553	0.23436	699	1	0.45505	0.49578	1	0.45890	0.44100	1	0.45698	0.46839	1	0.38604	0.50895	18.73243	1.04211	1	0.63642	0.47757	18.73137	1.04992	1	-0.02971	-0.00346	0.68796	0.00378	1	0.03591	0.00307	0.68216	0.00371	1	0.46198	0.55000	0	
26483	179.17657	6058050488863	0.47498	0.46037	178.93553	0.24104	699	1	0.45594	0.47410	1	0.45394	0.44068	1	0.45494	0.45739	1	0.38611	0.50911	18.97721	1.04992	1	0.63640	0.47739	18.76772	1.05773	1	-0.02971	-0.00346	0.68796	0.00381	1	0.03591	0.00307	0.68216	0.00371	1	0.46198	0.55000	0	
26484	179.18309	6058050553967	0.47444	0.46015	178.93553	0.24756	699	1	0.45533	0.46888	1	0.45358	0.43479	1	0.45446	0.45184	1	0.38599	0.50896	18.74706	1.05773	1	0.63630	0.47740	18.71094	1.06554	1	-0.02971	-0.00346	0.68796	0.00379	1	0.03591	0.00307	0.68216	0.00373	1	0.46198	0.55000	0	
26485	179.18979	6058050620975	0.47390	0.45968	178.93553	0.25426	699	1	0.45706	0.46953	1	0.44972	0.41438	1	0.45339	0.44196	1	0.38597	0.50856	17.73410	1.06554	1	0.63623	0.47740	18.68564	1.06554	1	-0.02971	-0.00346	0.68796	0.00382	1	0.03591	0.00307	0.68216	0.00383	1	0.46198	0.55000	0	
26486	179.19644	6058050687467	0.47322	0.45979	178.93553	0.26091	699	1	0.44409	0.44220	1	0.44921	0.48567	1	0.44665	0.46394	1	0.38598	0.50853	17.72351	1.06554	1	0.63630	0.47736	18.52441	1.06554	1	-0.02971	-0.00346	0.68796	0.00385	1	0.03591	0.00307	0.68216	0.00375	1	0.46198	0.55000	0	
26487	179.20345	6058050757599	0.47258	0.46002	178.93553	0.26791	699	1	0.44478	0.44761	1	0.44960	0.49122	1	0.44719	0.46942	1	0.38599	0.50852	17.79584	1.05768	1	0.63628	0.47701	18.20448	1.05768	1	-0.02841	-0.00330	0.65679	0.00386	1	0.03591	0.00307	0.68216	0.00376	1	0.46198	0.55000	0	
26488	179.20995	6058050822509	0.47214	0.46070	178.93553	0.27441	699	1	0.45345	0.47518	1	0.45467	0.50156	1	0.45406	0.48837	1	0.38602	0.50857	17.86703	1.04982	1	0.63624	0.47699	18.00882	1.04982	1	-0.02841	-0.00330	0.65679	0.00388	1	0.03591	0.00307	0.68216	0.00379	1	0.46198	0.55000	0	
26489	179.21654	6058050888499	0.47164	0.46106	178.93553	0.28101	699	1	0.45011	0.46211	1	0.45146	0.49054	1	0.45079	0.47633	1	0.38605	0.50862	17.94557	1.04195	1	0.63622	0.47706	18.21513	1.04195	1	-0.02841	-0.00330	0.65679	0.00391	1	0.03591	0.00307	0.68216	0.00378	1	0.46198	0.55000	0	
26490	179.22345	6058050957615	0.47117	0.46141	178.93553	0.28792	699	1	0.45011	0.46211	1	0.45146	0.49054	1	0.45079	0.47633	1	0.38607	0.50863	17.96709	1.04195	1	0.63628	0.47688	18.34749	1.04195	1	-0.02932	-0.00336	0.67895	0.00389	1	0.03591	0.00307	0.68216	0.00369	1	0.46198	0.55000	0	
26491	179.23016	6058051024783	0.47074	0.46127	178.93553	0.29463	699	1	0.45111	0.44317	1	0.45259	0.46690	1	0.45185	0.45504	1	0.38605	0.50862	17.94557	1.04982	1	0.63629	0.47690	18.31918	1.04982	1	-0.02932	-0.00336	0.67895	0.00391	1	0.03591	0.00307	0.68216	0.00371	1	0.46198	0.55000	0	
26492	179.23680	6058051091057	0.47043	0.46080	178.93553	0.30127	699	1	0.45810	0.43691	1	0.45467	0.44261	1	0.45638	0.43976	1	0.38605	0.50860	18.06193	1.05768	1	0.63633	0.47697	18.31190	1.05768	1	-0.02932	-0.00336	0.67895	0.00390	1	0.03591	0.00307	0.68216	0.00373	1	0.46198	0.55000	0	
26493	179.24335	6058051156508	0.47012	0.46023	178.93553	0.30782	699	1	0.45751	0.43142	1	0.45432	0.43670	1	0.45591	0.43406	1	0.38613	0.50859	18.06761	1.06554	1	0.63633	0.47696	18.18291	1.06554	1	-0.02932	-0.00336	0.67895	0.00393	1	0.03591	0.00317	0.68216	0.00373	1	0.46198	0.55000	0	
26494	179.25024	6058051225599	0.46978	0.46029	178.93553	0.31471	699	1	0.45489	0.47144	1	0.45243	0.45467	1	0.45366	0.46305	1	0.38608	0.50845	18.38612	1.06554	1	0.63647	0.47687	18.38571	1.06554	1	-0.02932	-0.00336	0.67895	0.00392	1	0.03591	0.00317	0.68216	0.00376	1	0.46198	0.55000	0	
26495	179.25679	6058051291023	0.46882	0.46062	178.93553	0.32126	699	1	0.44625	0.46198	1	0.45429	0.45818	1	0.45027	0.46008	1	0.38604	0.50852	18.52409	1.06554	1	0.63639	0.47685	18.42013	1.06554	1	-0.02932	-0.00336	0.67895	0.00393	1	0.03591	0.00317	0.68216	0.00373	1	0.46198	0.55000	0	
26496	179.26349	6058051358000	0.46820	0.46118	178.93553	0.32796	699	1	0.44625	0.46198	1	0.45429	0.45818	1	0.45027	0.46008	1	0.38603	0.50847	18.58048	1.06554	1	0.63649	0.47689	18.40139	1.06554	1	-0.02932	-0.00326	0.67895	0.00390	1	0.03591	0.00317	0.68216	0.00369	1	0.46198	0.55000	0	
26497	179.27042	6058051427293	0.46753	0.46088	178.93553	0.33488	699	1	0.45231	0.45373	1	0.44860	0.43532	1	0.45046	0.44452	1	0.38603	0.50847	18.58048	1.06554	1	0.63624	0.47670	18.55307	1.06554	1	-0.02932	-0.00326	0.67895	0.00391	1	0.03591	0.00317	0.68216	0.00376	1	0.46198	0.55000	0	
26498	179.27693	6058051492400	0.46667	0.46111	178.93553	0.34140	699	1	0.44526	0.45818	1	0.44877	0.44119	1	0.44701	0.44969	1	0.38599	0.50845	18.44269	1.06554	1	0.63642	0.47665	18.32531	1.06554	1	-0.02932	-0.00326	0.67895	0.00393	1	0.03591	0.00317	0.68216	0.00370	1	0.46198	0.55000	0	
26499	179.28401	6058051563201	0.46582	0.46135	178.93553	0.34848	699	1	0.44526	0.45818	1	0.44877	0.44119	1	0.44701	0.44969	1	0.38610	0.50838	18.56199	1.06554	1	0.63632	0.47669	18.50559	1.06554	1	-0.02971	-0.00325	0.68796	0.00387	1	0.03591	0.00317	0.68216	0.00375	1	0.46198	0.55000	0	
26500	179.29042	6058051627266	0.46514	0.46139	178.93553	0.35489	699	1	0.44978	0.49791	1	0.45332	0.42029	1	0.45155	0.45910	1	0.38625	0.50821	18.41559	1.06554	1	0.63644	0.47664	18.60629	1.06554	1	-0.02971	-0.00325	0.68796	0.00385	1	0.03591	0.00317	0.68216	0.00371	1	0.46198	0.55000	0	
26501	179.29709	6058051693980	0.46442	0.46161	178.93553	0.36156	699	1	0.44812	0.50206	1	0.45363	0.42763	1	0.45087	0.46484	1	0.38608	0.50832	18.45560	1.06554	1	0.63644	0.47667	18.52983	1.06554	1	-0.02971	-0.00325	0.68796	0.00386	1	0.03591	0.00317	0.68216	0.00371	1	0.46198	0.55000	0	
26502	179.30386	6058051761797	0.46371	0.46184	178.93553	0.36833	699	1	0.44812	0.50206	1	0.45363	0.42763	1	0.45087	0.46484	1	0.38620	0.50832	18.67177	1.06554	1	0.63662	0.47667	18.30872	1.06554	1	-0.02971	-0.00325	0.68796	0.00393	1	0.03591	0.00317	0.68216	0.00376	1	0.46198	0.55000	0	
26503	179.31044	6058051827508	0.46367	0.46145	178.93553	0.37491	699	1	0.49000	0.48530	1	0.47477	0.39641	1	0.48239	0.44086	1	0.38701	0.50793	18.24863	1.06554	1	0.63697	0.47674	18.74114	1.06554	1	-0.02971	-0.00325	0.68796	0.00380	1	0.03591	0.00317	0.68216	0.00383	1	0.46198	0.55000	0	
26504	179.31728	6058051895886	0.46360	0.46156	178.93553	0.38174	699	1	0.47091	0.48184	1	0.49770	0.45994	1	0.48430	0.47089	1	0.38711	0.50820	18.64758	1.06554	1	0.63745	0.47664	18.63313	1.06554	1	-0.02971	-0.00325	0.68796	0.00385	1	0.03591	0.00317	0.68216	0.00383	1	0.46198	0.55000	0	
26505	179.32379	6058051961019	0.46354	0.46167	178.93553	0.38826	699	1	0.47091	0.48184	1	0.49770	0.45994	1	0.48430	0.47089	1	0.38778	0.50799	18.48401	1.06554	1	0.63778	0.47657	18.56438	1.06554	1	-0.02953	-0.00325	0.68844	0.00389	1	0.03604	0.00317	0.68072	0.00377	1	0.46198	0.55000	0	
26506	179.33063	6058052029403	0.46412	0.46206	178.93553	0.39510	699	1	0.49916	0.47778	1	0.52018	0.47728	1	0.50967	0.47753	1	0.38774	0.50791	18.63226	1.06554	1	0.63806	0.47654	18.50248	1.06554	1	-0.02953	-0.00325	0.68844	0.00386	1	0.03604	0.00317	0.68072	0.00376	1	0.46198	0.55000	0	
26507	179.33742	6058052097287	0.46446	0.46192	178.93553	0.40189	699	1	0.49196	0.47729	1	0.51367	0.41785	1	0.50281	0.44757	1	0.38763	0.50790	18.57408	1.06554	1	0.63797	0.47660	18.69907	1.06554	1	-0.02953	-0.00325	0.68844	0.00386	1	0.03604	0.00317	0.68072	0.00373	1	0.46198	0.55000	0	
26508	179.34399	6058052163061	0.46480	0.46177	178.93553	0.40846	699	1	0.49196	0.47729	1	0.51367	0.41785	1	0.50281	0.44757	1	0.38760	0.50789	18.40036	1.06554	1	0.63794	0.47666	18.66419	1.06554	1	-0.02953	-0.00325	0.68844	0.00387	1	0.03604	0.00317	0.68072	0.00377	1	0.46198	0.55000	0	
26509	179.35056	6058052228635	0.46517	0.46163	178.93553	0.41502	699	1	0.49020	0.46590	1	0.51073	0.42413	1	0.50046	0.44501	1	0.38759	0.50787	18.40011	1.06554	1	0.63791	0.47664	18.63861	1.06554	1	-0.02953	-0.00325	0.68844	0.00387	1	0.03604	0.00317	0.68072	0.00385	1	0.46198	0.55000	0	
26510	179.35765	6058052299646	0.46598	0.46162	178.93553	0.42212	699	1	0.52330	0.49270	1	0.51037	0.42885	1	0.51684	0.46078	1	0.38750	0.50795	18.38848	1.06554	1	0.63798	0.47669	18.69557	1.06554	1	-0.02953	-0.00325	0.68844	0.00386	1	0.03604	0.00317	0.68072	0.00379	1	0.46198	0.55000	0	
26511	179.36411	6058052364202	0.46679	0.46161	178.93553	0.42857	699	1	0.52330	0.49270	1	0.51037	0.42885	1	0.51684	0.46078	1	0.38768	0.50802	18.75513	1.06554	1	0.63795	0.47666	18.75142	1.06554	1	-0.02909	-0.00315	0.67836	0.00385	1	0.03604	0.00317	0.68072	0.00373	1	0.46198	0.55000	0	
26512	179.37096	6058052432715	0.49295	0.45795	178.93553	0.42857	699	0	0.51388	0.47441	1	0.51256	0.41330	1	0.51322	0.44385	1	0.38772	0.50793	18.45852	1.06554	1	0.63777	0.47666	18.75588	1.06554	1	-0.02909	-0.00315	0.67836	0.00390	1	0.03604	0.00317	0.68072	0.00377	1	0.46198	0.55000	0	
26513	179.37781	6058052501170	0.50107	0.46023	178.93553	0.42857	699	0	0.51284	0.51135	1	0.50554	0.41366	1	0.50919	0.46250	1	0.38770	0.50798	18.76178	1.06554	1	0.63769	0.47667	18.60784	1.06554	1	-0.02909	-0.00315	0.67836	0.00385	1	0.03604	0.00317	0.68072	0.00377	1	0.46198	0.55000	0	
26514	179.38426	6058052565680	0.50378	0.46099	178.93553	0.42857	699	0	0.51284	0.51135	1	0.50554	0.41366	1	0.50919	0.46250	1	0.38770	0.50806	18.70423	1.06554	1	0.63774	0.47669	18.65862	1.06554	1	-0.02953	-0.00325	0.68844	0.00380	1	0.03604	0.00317	0.68072	0.00380	1	0.46198	0.55000	0	
26515	179.39095	6058052632578	0.50374	0.45851	179.37096	0.01999	700	1	0.50513	0.48725	1	0.50212	0.41490	1	0.50362	0.45108	1	0.38756	0.50816	18.76459	1.06554	1	0.63789	0.47671	18.73853	1.06554	1	-0.02953	-0.00325	0.68844	0.00382	1	0.03604	0.00317	0.68072	0.00379	1	0.46198	0.55000	0	
26516	179.39761	6058052699299	0.50411	0.45983	179.37096	0.02666	700	1	0.50715	0.49975	1	0.50400	0.43050	1	0.50558	0.46512	1	0.38754	0.50823	18.65089	1.06554	1	0.63762	0.47663	18.52320	1.06554	1	-0.02953	-0.00325	0.68844	0.00386	1	0.03604	0.00317	0.68072	0.00382	1	0.46198	0.55000	0	
26517	179.40414	6058052764622	0.50435	0.46071	179.37096	0.03319	700	1	0.50715	0.49975	1	0.50400	0.43050	1	0.50558	0.46512	1	0.38755	0.50812	18.86436	1.06554	1	0.63784	0.47675	18.79424	1.06554	1	-0.02953	-0.00325	0.68844	0.00391	1	0.03604	0.00317	0.68072	0.00376	1	0.46198	0.55000	0	
26518	179.41087	6058052831900	0.50427	0.46224	179.37096	0.03992	700	1	0.50657	0.50549	1	0.50094	0.43738	1	0.50375	0.47143	1	0.38759	0.50827	18.40271	1.06554	1	0.63776	0.47690	18.81212	1.06554	1	-0.02953	-0.00325	0.68844	0.00392	1	0.03604	0.00317	0.68072	0.00382	1	0.46198	0.55000	0	
26519	179.41774	6058052900566	0.50529	0.46456	179.37096	0.04678	700	1	0.52946	0.52371	1	0.49540	0.43784	1	0.51243	0.48078	1	0.38757	0.50831	18.37584	1.06554	1	0.63767	0.47689	18.78498	1.06554	1	-0.02953	-0.00325	0.68844	0.00388	1	0.03604	0.00317	0.68072	0.00383	1	0.46198	0.55000	0	
26520	179.42453	6058052968450	0.50608	0.46636	179.37096	0.05357	700	1	0.52946	0.52371	1	0.49540	0.43784	1	0.51243	0.48078	1	0.38749	0.50829	18.31441	1.06554	1	0.63765	0.47689	18.72126	1.06554	1	-0.02909	-0.00326	0.67836	0.00392	1	0.03568	0.00308	0.67393	0.00383	1	0.46198	0.55000	0	
26521	179.43071	6058053030214	0.50696	0.46584	179.37096	0.05975	700	1	0.53117	0.47223	1	0.49862	0.45014	1	0.51489	0.46118	1	0.38750	0.50821	18.28605	1.06554	1	0.63774	0.47696	18.69100	1.06554	1	-0.02909	-0.00326	0.67836	0.00390	1	0.03568	0.00308	0.67393	0.00385	1	0.46198	0.55000	0	
26522	179.43761	6058053099199	0.50749	0.46470	179.37096	0.06665	700	1	0.52883	0.46829	1	0.49666	0.43829	1	0.51275	0.45329	1	0.38745	0.50832	18.19428	1.06554	1	0.63756	0.47687	18.52593	1.06554	1	-0.02909	-0.00326	0.67836	0.00392	1	0.03568	0.00308	0.67393	0.00382	1	0.46198	0.55000	0	
26523	179.44435	6058053166565	0.50793	0.46421	179.37096	0.07339	700	1	0.52892	0.47350	1	0.49676	0.44412	1	0.51284	0.45881	1	0.38743	0.50830	18.20537	1.05768	1	0.63771	0.47694	18.72376	1.05768	1	-0.02869	-0.00326	0.66784	0.00392	1	0.03568	0.00308	0.67393	0.00385	1	0.46198	0.55000	0	
26524	179.45125	6058053235557	0.50804	0.46503	179.37096	0.08029	700	1	0.52765	0.48546	1	0.49109	0.46423	1	0.50937	0.47484	1	0.38753	0.50830	18.16935	1.04982	1	0.63770	0.47695	18.53799	1.04982	1	-0.02869	-0.00326	0.66784	0.00389	1	0.03568	0.00308	0.67393	0.00385	1	0.46198	0.55000	0	
26525	179.45795	6058053302605	0.50831	0.46600	179.37096	0.08699	700	1	0.52649	0.49034	1	0.49716	0.46687	1	0.51183	0.47860	1	0.38748	0.50834	18.23421	1.04195	1	0.63769	0.47696	18.55781	1.04195	1	-0.02869	-0.00326	0.66784	0.00392	1	0.03568	0.00308	0.67393	0.00385	1	0.46198	0.55000	0	
26526	179.46461	6058053369242	0.50856	0.46739	179.37096	0.09366	700	1	0.52660	0.49550	1	0.49735	0.47833	1	0.51197	0.48691	1	0.38746	0.50826	18.57523	1.03409	1	0.63767	0.47707	18.48967	1.02628	1	-0.02845	-0.00328	0.66219	0.00391	1	0.03524	0.00305	0.66659	0.00385	1	0.46198	0.55000	0	
26527	179.47124	6058053435422	0.50879	0.46889	179.37096	0.10028	700	1	0.52868	0.49971	1	0.49576	0.48299	1	0.51222	0.49135	1	0.38749	0.50826	18.31872	1.02628	1	0.63760	0.47692	18.43408	1.01847	1	-0.02845	-0.00328	0.66219	0.00390	1	0.03524	0.00305	0.66659	0.00385	1	0.46198	0.55000	0	
26528	179.47810	6058053504179	0.50893	0.47058	179.37096	0.10715	700	1	0.52638	0.50990	1	0.49602	0.48532	1	0.51120	0.49761	1	0.38750	0.50830	18.28143	1.01847	1	0.63759	0.47692	18.82473	1.01065	1	-0.02845	-0.00328	0.66219	0.00388	1	0.03524	0.00305	0.66659	0.00384	1	0.46198	0.55000	0	
26529	179.48470	6058053570030	0.50906	0.47238	179.37096	0.11374	700	1	0.52650	0.51499	1	0.49612	0.49107	1	0.51131	0.50303	1	0.38740	0.50835	18.19142	1.01065	1	0.63762	0.47692	18.63911	1.00284	1	-0.02845	-0.00328	0.66219	0.00395	1	0.03524	0.00305	0.66659	0.00383	1	0.46198	0.55000	0	
26530	179.49152	6058053638202	0.50909	0.47452	179.37096	0.12056	700	1	0.52827	0.51796	1	0.49100	0.50783	1	0.50963	0.51289	1	0.38736	0.50819	18.12519	1.00284	1	0.63768	0.47702	18.21861	1.00284	1	-0.02845	-0.00328	0.66219	0.00392	1	0.03524	0.00305	0.66659	0.00385	1	0.46198	0.55000	0	
26531	179.49811	6058053704245	0.50978	0.47627	179.37096	0.12715	700	1	0.50761	0.49587	1	0.53813	0.52339	1	0.52287	0.50963	1	0.38787	0.50817	18.34369	1.00284	1	0.63812	0.47709	18.48884	1.00284	1	-0.02845	-0.00328	0.66219	0.00396	1	0.03524	0.00305	0.66659	0.00384	1	0.46198	0.55000	0	
26532	179.50471	6058053770305	0.51041	0.47773	179.37096	0.13376	700	1	0.50761	0.49587	1	0.53831	0.51796	1	0.52296	0.50692	1	0.38822	0.50841	18.34201	1.00284	1	0.63864	0.47719	18.54021	1.01065	1	-0.02839	-0.00329	0.66539	0.00397	1	0.03586	0.00303	0.67363	0.00385	1	0.46198	0.55000	0	
26533	179.51155	6058053838599	0.51301	0.47687	179.37096	0.14059	700	1	0.55890	0.44745	1	0.57664	0.47029	1	0.56777	0.45887	1	0.38953	0.50845	18.24843	1.01065	1	0.63956	0.47723	18.79032	1.01847	1	-0.02839	-0.00329	0.66539	0.00408	1	0.03586	0.00303	0.67363	0.00376	1	0.46198	0.55000	0	
26534	179.51813	6058053904444	0.51576	0.47805	179.37096	0.14717	700	1	0.57324	0.52263	1	0.57892	0.48543	1	0.57608	0.50403	1	0.38968	0.50833	18.16728	1.01847	1	0.63965	0.47718	18.41831	1.02628	1	-0.02839	-0.00329	0.66539	0.00402	1	0.03586	0.00303	0.67363	0.00382	1	0.46198	0.55000	0	
26535	179.52493	6058053972450	0.51828	0.47903	179.37096	0.15398	700	1	0.57347	0.51763	1	0.57892	0.48543	1	0.57619	0.50153	1	0.38963	0.50834	18.33943	1.02628	1	0.63983	0.47751	18.99172	1.02628	1	-0.02789	-0.00325	0.65610	0.00407	1	0.03464	0.00288	0.64979	0.00383	1	0.46198	0.55000	0	
26536	179.53181	6058054041195	0.52093	0.47805	179.37096	0.16086	700	1	0.58049	0.48413	1	0.58898	0.42467	1	0.58474	0.45440	1	0.38962	0.50832	18.55310	1.02628	1	0.63980	0.47732	18.80602	1.01847	1	-0.02789	-0.00325	0.65610	0.00407	1	0.03464	0.00288	0.64979	0.00382	1	0.46198	0.55000	0	
26537	179.53827	6058054105743	0.52308	0.47747	179.37096	0.16731	700	1	0.56447	0.48496	1	0.58922	0.44117	1	0.57684	0.46307	1	0.38960	0.50857	19.32427	1.01847	1	0.63987	0.47753	19.05743	1.01065	1	-0.02789	-0.00325	0.65610	0.00398	1	0.03464	0.00288	0.64979	0.00382	1	0.46198	0.55000	0	
26538	179.54489	6058054172005	0.52507	0.47703	179.37096	0.17393	700	1	0.56431	0.49025	1	0.58922	0.44117	1	0.57676	0.46571	1	0.38962	0.50854	19.13585	1.01065	1	0.63975	0.47754	19.12012	1.01065	1	-0.02789	-0.00325	0.65610	0.00401	1	0.03586	0.00298	0.67363	0.00382	1	0.46198	0.55000	0	
26539	179.55148	6058054237974	0.55135	0.48737	179.37096	0.17393	700	0	0.56516	0.50466	1	0.59457	0.43681	1	0.57986	0.47074	1	0.38952	0.50848	18.13132	1.01065	1	0.63972	0.47766	19.22268	1.01847	1	-0.02789	-0.00325	0.65610	0.00404	1	0.03586	0.00298	0.67363	0.00386	1	0.46198	0.55000	0	
26540	179.55815	6058054304658	0.56491	0.46723	179.37096	0.17393	700	0	0.56202	0.48503	1	0.59491	0.40914	1	0.57847	0.44709	1	0.38947	0.50868	19.30496	1.01847	1	0.63972	0.47769	19.17750	1.02628	1	-0.02789	-0.00325	0.65610	0.00397	1	0.03586	0.00298	0.67363	0.00389	1	0.46198	0.55000	0	
26541	179.56468	6058054369905	0.56965	0.45672	179.37096	0.17393	700	0	0.56232	0.47442	1	0.59594	0.39697	1	0.57913	0.43570	1	0.38953	0.50878	19.60468	1.03414	1	0.63970	0.47763	18.95690	1.04195	1	-0.02926	-0.00340	0.68707	0.00397	1	0.03586	0.00298	0.67363	0.00391	1	0.46198	0.55000	0	
